timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], clocks_throttle_reasons.gpu_idle, clocks_throttle_reasons.applications_clocks_setting, clocks_throttle_reasons.sw_power_cap, clocks_throttle_reasons.hw_slowdown
2020/11/21 07:44:43.913, 167.19 W, 1815 MHz, 6800 MHz, 1815 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:44:45.916, 116.23 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:44:47.920, 144.53 W, 1590 MHz, 6800 MHz, 1590 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:44:49.925, 172.12 W, 1875 MHz, 6800 MHz, 1875 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:44:51.928, 168.86 W, 1800 MHz, 6800 MHz, 1800 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:44:53.932, 174.15 W, 1665 MHz, 6800 MHz, 1665 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:44:55.936, 173.33 W, 1770 MHz, 6800 MHz, 1770 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:44:57.946, 137.81 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:44:59.951, 61.08 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:45:01.955, 34.29 W, 270 MHz, 5000 MHz, 270 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:45:03.986, 25.98 W, 210 MHz, 810 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:45:06.018, 22.58 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:45:08.055, 22.24 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:45:10.092, 34.18 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:45:12.119, 142.67 W, 1590 MHz, 6800 MHz, 1590 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:14.122, 166.75 W, 1890 MHz, 6800 MHz, 1890 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:16.126, 174.82 W, 1695 MHz, 6800 MHz, 1695 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:18.134, 145.58 W, 1800 MHz, 6800 MHz, 1800 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:20.137, 164.77 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:22.141, 106.48 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:45:24.144, 173.48 W, 1830 MHz, 6800 MHz, 1830 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:26.149, 169.81 W, 1890 MHz, 6800 MHz, 1890 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:28.153, 174.08 W, 1545 MHz, 6800 MHz, 1545 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:30.157, 170.46 W, 1845 MHz, 6800 MHz, 1845 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:32.161, 172.07 W, 1935 MHz, 6800 MHz, 1935 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:34.164, 172.55 W, 1635 MHz, 6800 MHz, 1635 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:36.168, 174.45 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:38.172, 173.83 W, 1800 MHz, 6800 MHz, 1800 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:40.176, 112.23 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:45:42.181, 49.18 W, 825 MHz, 5000 MHz, 825 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:45:44.215, 34.50 W, 330 MHz, 5000 MHz, 330 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:45:46.252, 26.06 W, 210 MHz, 810 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:45:48.284, 22.50 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:45:50.321, 22.40 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:45:52.358, 47.55 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:45:54.385, 174.55 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:56.393, 165.97 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:45:58.398, 171.62 W, 1770 MHz, 6800 MHz, 1770 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:00.403, 163.18 W, 1935 MHz, 6800 MHz, 1935 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:02.407, 136.85 W, 1995 MHz, 6800 MHz, 1995 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:04.412, 89.42 W, 1890 MHz, 6800 MHz, 1890 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:06.416, 174.61 W, 1830 MHz, 6800 MHz, 1830 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:08.422, 174.21 W, 1785 MHz, 6800 MHz, 1785 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:10.428, 173.92 W, 1710 MHz, 6800 MHz, 1710 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:12.435, 173.33 W, 1815 MHz, 6800 MHz, 1740 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:14.450, 60.67 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:46:16.455, 33.89 W, 270 MHz, 5000 MHz, 270 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:46:18.485, 25.55 W, 210 MHz, 810 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:46:20.518, 22.14 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:46:22.556, 21.92 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:46:24.594, 29.36 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:46:26.622, 113.42 W, 1845 MHz, 6800 MHz, 1845 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:28.625, 163.36 W, 1815 MHz, 6800 MHz, 1815 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:30.630, 170.64 W, 1590 MHz, 6800 MHz, 1590 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:32.636, 157.07 W, 1470 MHz, 6800 MHz, 1470 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:34.639, 166.13 W, 1740 MHz, 6800 MHz, 1740 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:36.642, 121.47 W, 1830 MHz, 6800 MHz, 1830 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:38.645, 170.02 W, 1875 MHz, 6800 MHz, 1875 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:40.651, 172.13 W, 1845 MHz, 6800 MHz, 1845 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:42.656, 173.74 W, 1785 MHz, 6800 MHz, 1785 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:44.661, 173.92 W, 1710 MHz, 6800 MHz, 1710 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:46.667, 173.84 W, 1770 MHz, 6800 MHz, 1770 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:46:48.682, 61.99 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:46:50.686, 39.63 W, 255 MHz, 810 MHz, 255 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:46:52.719, 24.66 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:46:54.757, 22.52 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:46:56.794, 22.09 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:46:58.833, 25.94 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:47:00.864, 83.96 W, 1875 MHz, 6800 MHz, 1875 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:02.870, 163.45 W, 1635 MHz, 6800 MHz, 1620 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:04.880, 172.57 W, 1845 MHz, 6800 MHz, 1845 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:06.883, 161.13 W, 1305 MHz, 6800 MHz, 1305 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:08.887, 168.97 W, 1635 MHz, 6800 MHz, 1635 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:10.891, 115.12 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:47:12.894, 148.59 W, 1560 MHz, 6800 MHz, 1560 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:14.900, 173.09 W, 1875 MHz, 6800 MHz, 1875 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:16.903, 174.99 W, 1815 MHz, 6800 MHz, 1815 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:18.907, 173.85 W, 1875 MHz, 6800 MHz, 1875 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:20.912, 174.93 W, 1740 MHz, 6800 MHz, 1740 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:22.919, 174.43 W, 1710 MHz, 6800 MHz, 1710 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:24.924, 144.16 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:47:26.931, 61.05 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:47:28.935, 34.17 W, 270 MHz, 5000 MHz, 270 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:47:30.966, 25.81 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:47:33.004, 22.34 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:47:35.041, 22.27 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:47:37.078, 33.82 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:47:39.111, 144.29 W, 1575 MHz, 6800 MHz, 1575 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:41.117, 165.67 W, 1890 MHz, 6800 MHz, 1890 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:43.123, 174.82 W, 1695 MHz, 6800 MHz, 1695 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:45.129, 144.31 W, 1905 MHz, 6800 MHz, 1905 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:47.133, 166.62 W, 1890 MHz, 6800 MHz, 1890 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:49.136, 104.99 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:47:51.140, 174.39 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:53.144, 171.47 W, 1875 MHz, 6800 MHz, 1875 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:55.148, 172.93 W, 1875 MHz, 6800 MHz, 1875 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:57.151, 172.61 W, 1905 MHz, 6800 MHz, 1905 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:47:59.155, 173.62 W, 1770 MHz, 6800 MHz, 1770 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:01.159, 174.24 W, 1830 MHz, 6800 MHz, 1830 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:03.163, 159.21 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:48:05.168, 61.29 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:48:07.172, 34.28 W, 225 MHz, 810 MHz, 225 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:48:09.204, 24.83 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:48:11.243, 22.07 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:48:13.281, 22.05 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:48:15.319, 36.74 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:48:17.350, 135.88 W, 1500 MHz, 6800 MHz, 1500 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:19.357, 167.12 W, 1332 MHz, 6800 MHz, 1332 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:21.363, 171.39 W, 1605 MHz, 6800 MHz, 1605 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:23.367, 156.13 W, 1950 MHz, 6800 MHz, 1950 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:25.371, 166.32 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:27.375, 111.42 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:29.379, 173.48 W, 1845 MHz, 6800 MHz, 1845 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:31.383, 172.35 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:33.388, 171.89 W, 1800 MHz, 6800 MHz, 1800 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:35.392, 174.53 W, 1725 MHz, 6800 MHz, 1725 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:37.395, 174.19 W, 1785 MHz, 6800 MHz, 1785 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:39.399, 86.52 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:48:41.403, 53.28 W, 420 MHz, 5000 MHz, 420 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:48:43.432, 34.23 W, 210 MHz, 810 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:48:45.464, 25.01 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:48:47.501, 22.32 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:48:49.538, 22.13 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:48:51.574, 49.09 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:48:53.600, 174.06 W, 1845 MHz, 6800 MHz, 1845 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:55.603, 168.25 W, 1485 MHz, 6800 MHz, 1485 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:57.607, 172.85 W, 1785 MHz, 6800 MHz, 1785 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:48:59.610, 163.70 W, 1605 MHz, 6800 MHz, 1605 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:01.613, 137.13 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:49:03.618, 88.83 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:05.621, 172.19 W, 1845 MHz, 6800 MHz, 1845 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:07.624, 171.63 W, 1920 MHz, 6800 MHz, 1920 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:09.628, 171.78 W, 1725 MHz, 6800 MHz, 1725 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:11.632, 174.54 W, 1785 MHz, 6800 MHz, 1785 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:13.635, 175.25 W, 1815 MHz, 6800 MHz, 1815 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:15.639, 106.11 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:49:17.650, 61.20 W, 405 MHz, 810 MHz, 405 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:49:19.682, 22.79 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:49:21.719, 22.62 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:49:23.757, 22.72 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:49:25.802, 22.32 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:49:27.838, 47.23 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:49:29.867, 174.11 W, 1875 MHz, 6800 MHz, 1875 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:31.871, 166.40 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:33.874, 174.76 W, 1785 MHz, 6800 MHz, 1785 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:35.878, 161.43 W, 1695 MHz, 6800 MHz, 1695 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:37.885, 139.84 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:49:39.889, 83.70 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:41.893, 171.79 W, 1485 MHz, 6800 MHz, 1485 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:43.896, 172.86 W, 1875 MHz, 6800 MHz, 1875 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:45.900, 172.72 W, 1890 MHz, 6800 MHz, 1890 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:47.906, 174.27 W, 1800 MHz, 6800 MHz, 1800 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:49.910, 173.39 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:51.914, 173.77 W, 1785 MHz, 6800 MHz, 1785 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:53.926, 173.62 W, 1815 MHz, 6800 MHz, 1815 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:55.934, 137.30 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:49:57.939, 61.24 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:49:59.943, 39.93 W, 210 MHz, 810 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:50:01.976, 25.22 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:50:04.014, 22.36 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:50:06.052, 22.45 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:50:08.089, 33.49 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:50:10.116, 151.66 W, 1635 MHz, 6800 MHz, 1635 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:12.122, 165.35 W, 1785 MHz, 6800 MHz, 1785 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:14.128, 174.05 W, 1665 MHz, 6800 MHz, 1665 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:16.132, 148.41 W, 1920 MHz, 6800 MHz, 1920 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:18.136, 162.65 W, 1935 MHz, 6800 MHz, 1935 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:20.139, 100.73 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:50:22.143, 173.77 W, 1605 MHz, 6800 MHz, 1605 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:24.149, 172.82 W, 1635 MHz, 6800 MHz, 1815 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:26.163, 173.43 W, 1785 MHz, 6800 MHz, 1785 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:28.167, 174.58 W, 1800 MHz, 6800 MHz, 1800 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:30.171, 173.66 W, 1740 MHz, 6800 MHz, 1740 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:32.176, 78.72 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:50:34.181, 35.88 W, 645 MHz, 5000 MHz, 645 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:50:36.215, 25.95 W, 255 MHz, 810 MHz, 255 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:50:38.253, 22.55 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:50:40.294, 22.28 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:50:42.332, 22.19 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:50:44.376, 48.54 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:50:46.409, 167.05 W, 1560 MHz, 6800 MHz, 1560 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:48.412, 169.29 W, 1665 MHz, 6800 MHz, 1665 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:50.415, 172.06 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:52.419, 158.94 W, 1890 MHz, 6800 MHz, 1890 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:54.422, 120.50 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:50:56.428, 129.48 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:50:58.433, 173.40 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:00.437, 173.19 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:02.440, 173.49 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:04.444, 174.55 W, 1725 MHz, 6800 MHz, 1725 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:06.449, 174.83 W, 1725 MHz, 6800 MHz, 1725 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:08.454, 175.05 W, 1815 MHz, 6800 MHz, 1815 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:10.458, 62.51 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:51:12.462, 61.17 W, 285 MHz, 810 MHz, 285 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:51:14.494, 24.40 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:51:16.532, 22.69 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:51:18.570, 22.58 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:51:20.606, 23.32 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:51:22.635, 70.04 W, 1680 MHz, 6800 MHz, 1680 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:24.638, 161.78 W, 1650 MHz, 6800 MHz, 1650 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:26.642, 173.91 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:28.645, 155.58 W, 1342 MHz, 6800 MHz, 1342 MHz, Not Active, Not Active, Active, Active
2020/11/21 07:51:30.649, 172.33 W, 1560 MHz, 6800 MHz, 1560 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:32.652, 117.43 W, 2010 MHz, 6800 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:51:34.658, 140.61 W, 1860 MHz, 6800 MHz, 1860 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:36.662, 173.07 W, 1770 MHz, 6800 MHz, 1770 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:38.666, 172.78 W, 1740 MHz, 6800 MHz, 1740 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:40.670, 174.34 W, 1800 MHz, 6800 MHz, 1800 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:42.674, 174.85 W, 1755 MHz, 6800 MHz, 1755 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:44.678, 62.48 W, 2010 MHz, 7000 MHz, 2010 MHz, Not Active, Not Active, Not Active, Not Active
2020/11/21 07:51:46.684, 42.21 W, 315 MHz, 5000 MHz, 315 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:51:48.718, 25.71 W, 210 MHz, 810 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:51:50.750, 22.16 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:51:52.787, 21.81 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:51:54.828, 22.13 W, 210 MHz, 405 MHz, 210 MHz, Active, Not Active, Not Active, Not Active
2020/11/21 07:51:56.866, 67.97 W, 2025 MHz, 6800 MHz, 2025 MHz, Not Active, Not Active, Active, Not Active
2020/11/21 07:51:58.870, 162.86 W, 1650 MHz, 6800 MHz, 1650 MHz, Not Active, Not Active, Active, Not Active
